State,County,FOODINSEC_09_11,FOODINSEC_12_14,FOODINSEC_15_17,CH_FOODINSEC_11_14,CH_FOODINSEC_14_17,Model_answer,FOODINSEC_08_10,FOODINSEC_11_13,FOODINSEC_14_16,FOODINSEC_17_19
NY,Suffolk,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Sullivan,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Tioga,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Tompkins,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Ulster,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Warren,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Washington,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Wayne,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Westchester,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Wyoming,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NY,Yates,13.3,12.3,17.9,-1,5.6,incr,12.9,14,12.5,10.8
NC,Alamance,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Alexander,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Alleghany,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Anson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Ashe,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Avery,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Beaufort,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Bertie,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Bladen,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Brunswick,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Buncombe,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Burke,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Cabarrus,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Caldwell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Camden,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Carteret,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Caswell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Catawba,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Chatham,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Cherokee,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Chowan,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Clay,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Cleveland,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Columbus,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Craven,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Cumberland,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Currituck,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Dare,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Davidson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Davie,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Duplin,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Durham,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Edgecombe,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Forsyth,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Franklin,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Gaston,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Gates,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Graham,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Granville,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Greene,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Guilford,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Halifax,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Harnett,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Haywood,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Henderson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Hertford,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Hoke,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Hyde,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Iredell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Jackson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Johnston,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Jones,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Lee,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Lenoir,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Lincoln,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,McDowell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Macon,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Madison,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Martin,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Mecklenburg,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Mitchell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Montgomery,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Moore,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Nash,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,New Hanover,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Northampton,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Onslow,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Orange,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Pamlico,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Pasquotank,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Pender,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Perquimans,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Person,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Pitt,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Polk,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Randolph,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Richmond,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Robeson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Rockingham,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Rowan,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Rutherford,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Sampson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Scotland,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Stanly,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Stokes,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Surry,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Swain,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Transylvania,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Tyrrell,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Union,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Vance,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Wake,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Warren,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Washington,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Watauga,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Wayne,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Wilkes,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Wilson,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Yadkin,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
NC,Yancey,17.1,15.2,12.4,-1.9,-2.8,decr,15.7,17.3,15.1,13.1
ND,Adams,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Barnes,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Benson,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Billings,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Bottineau,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Bowman,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Burke,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Burleigh,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Cass,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Cavalier,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Dickey,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Divide,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Dunn,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Eddy,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Emmons,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Foster,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Golden Valley,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Grand Forks,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Grant,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Griggs,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Hettinger,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Kidder,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,LaMoure,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Logan,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,McHenry,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,McIntosh,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,McKenzie,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,McLean,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Mercer,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Morton,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Mountrail,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Nelson,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Oliver,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Pembina,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Pierce,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Ramsey,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Ransom,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Renville,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Richland,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Rolette,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Sargent,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Sheridan,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Sioux,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Slope,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Stark,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Steele,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Stutsman,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Towner,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Traill,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Walsh,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Ward,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Wells,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
ND,Williams,7.8,14.4,10.9,6.6,-3.5,decr,7.1,8.7,8.8,8.3
OH,Adams,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Allen,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Ashland,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Ashtabula,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Athens,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Auglaize,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Belmont,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Brown,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Butler,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Carroll,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Champaign,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Clark,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Clermont,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Clinton,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Columbiana,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Coshocton,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Crawford,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Cuyahoga,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Darke,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Defiance,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Delaware,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Erie,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Fairfield,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Fayette,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Franklin,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Fulton,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Gallia,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Geauga,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Greene,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Guernsey,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Hamilton,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Hancock,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Hardin,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Harrison,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Henry,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Highland,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Hocking,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Holmes,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Huron,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Jackson,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Jefferson,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Knox,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Lake,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Lawrence,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Licking,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Logan,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Lorain,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Lucas,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Madison,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Mahoning,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Marion,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Medina,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Meigs,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Mercer,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Miami,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Monroe,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Montgomery,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Morgan,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Morrow,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Muskingum,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Noble,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Ottawa,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Paulding,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Perry,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Pickaway,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Pike,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Portage,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Preble,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Putnam,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Richland,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Ross,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Sandusky,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Scioto,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Seneca,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Shelby,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Stark,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Summit,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Trumbull,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Tuscarawas,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Union,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Van Wert,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Vinton,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Warren,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Washington,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Wayne,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Williams,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Wood,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OH,Wyandot,15.5,16.9,13.7,1.4,-3.2,decr,16.4,16,14.8,12.6
OK,Adair,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Alfalfa,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Atoka,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Beaver,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Beckham,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Blaine,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Bryan,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Caddo,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Canadian,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Carter,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Cherokee,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Choctaw,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Cimarron,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Cleveland,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Coal,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Comanche,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Cotton,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Craig,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Creek,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Custer,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Delaware,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Dewey,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Ellis,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Garfield,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Garvin,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Grady,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Grant,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Greer,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Harmon,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Harper,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Haskell,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Hughes,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Jackson,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Jefferson,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Johnston,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Kay,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Kingfisher,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Kiowa,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Latimer,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Le Flore,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
OK,Lincoln,14.7,16.5,15,1.8,-1.5,decr,16.4,15.5,15.2,14.7
